message_index,timestamp_ns,symbol,bid_price,ask_price,bid_size,ask_size,spread,source_path,limitation
34341,1517059770458963286,ZEXIT,9.98,10.0,154,154,0.019999999999999574,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
76960,1517068970790603004,AWK,81.78,81.79,5495,22177,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
76964,1517068970801673543,AWK,81.76,81.79,14082,22177,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
76967,1517068970825848291,AWK,81.76,81.79,14082,15521,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
76968,1517068970858068490,AWK,81.76,81.78,14082,244,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
76973,1517068970925415536,AWK,81.76,81.78,13952,244,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
76975,1517068970934623907,AWK,81.77,81.78,1300,244,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
76980,1517068970987973335,AWK,81.76,81.78,7709,244,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
76981,1517068971011996055,AWK,81.76,81.78,8416,244,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
76982,1517068971033323736,AWK,81.76,81.78,9079,244,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
76985,1517068971072142081,AWK,81.76,81.79,9079,17661,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
76988,1517068971101237272,AWK,81.76,81.79,5762,17661,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
76989,1517068971146425938,AWK,81.77,81.79,855,17661,0.020000000000010232,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
76994,1517068971175813672,AWK,81.76,81.79,5077,17661,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77002,1517068971244000368,AWK,81.75,81.79,21412,17661,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77005,1517068971257452235,AWK,81.75,81.79,14704,17661,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77007,1517068971310687063,AWK,81.75,81.79,12394,17661,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77011,1517068971346964695,AWK,81.75,81.79,12394,14201,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77013,1517068971359105783,AWK,81.75,81.76,12394,219,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77017,1517068971403840328,AWK,81.75,81.79,12394,14201,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77025,1517068971491868962,AWK,81.75,81.79,7190,14201,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77033,1517068971542584537,AWK,81.75,81.79,1173,14201,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77034,1517068971585930743,AWK,81.78,81.79,3336,14201,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77036,1517068971614887412,AWK,81.78,81.79,3336,11219,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77045,1517068971744818326,AWK,81.77,81.79,1784,11219,0.020000000000010232,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77047,1517068971843225165,AWK,81.77,81.79,1784,11139,0.020000000000010232,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77051,1517068971858297002,AWK,81.77,81.79,1215,11139,0.020000000000010232,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77054,1517068971887068966,AWK,81.76,81.79,3853,11139,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77055,1517068971928645688,AWK,81.77,81.79,8187,11139,0.020000000000010232,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77058,1517068971942856625,AWK,81.76,81.79,3853,11139,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77061,1517068971981878831,AWK,81.76,81.79,3853,5801,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77066,1517068972122877660,AWK,81.76,81.79,3404,5801,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77070,1517068972164660582,AWK,81.75,81.79,6852,5801,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77074,1517068972187491699,AWK,81.75,81.79,6385,5801,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77077,1517068972216389351,AWK,81.77,81.79,159,5801,0.020000000000010232,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77082,1517068972227794284,AWK,81.77,81.79,159,390,0.020000000000010232,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77085,1517068972266342921,AWK,81.77,81.8,159,6971,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77089,1517068972414932403,AWK,81.77,81.78,159,2023,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77090,1517068972429265623,AWK,81.77,81.78,159,5408,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77094,1517068972442514925,AWK,81.77,81.78,159,2259,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77099,1517068972462996687,AWK,81.75,81.78,6385,2259,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77104,1517068972490428229,AWK,81.75,81.8,6385,6971,0.04999999999999716,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77107,1517068972574056842,AWK,81.78,81.8,1197,6971,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77110,1517068972597982990,AWK,81.75,81.8,6385,6971,0.04999999999999716,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77111,1517068972609181801,AWK,81.75,81.77,6385,121,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77118,1517068972650992956,AWK,81.75,81.8,6385,6971,0.04999999999999716,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77121,1517068972701467893,AWK,81.75,81.76,6385,3411,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77124,1517068972726168060,AWK,81.75,81.76,6385,2948,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77128,1517068972740059271,AWK,81.75,81.8,6385,6971,0.04999999999999716,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77129,1517068972754168560,AWK,81.75,81.78,6385,1057,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77132,1517068972798378670,AWK,81.75,81.78,6385,1057,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77138,1517068972862981285,AWK,81.75,81.8,6385,6971,0.04999999999999716,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77142,1517068972938541990,AWK,81.75,81.79,6385,5068,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77144,1517068972947703028,AWK,81.75,81.79,6385,4975,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77146,1517068972967249760,AWK,81.75,81.79,6385,1677,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77152,1517068972988579341,AWK,81.75,81.79,906,1677,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77157,1517068973061698719,AWK,81.75,81.8,906,6163,0.04999999999999716,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77158,1517068973074612004,AWK,81.75,81.77,906,3073,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77159,1517068973091831195,AWK,81.75,81.76,906,2210,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77161,1517068973113653510,AWK,81.75,81.76,906,2108,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77165,1517068973138398927,AWK,81.75,81.77,906,1779,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77168,1517068973147505149,AWK,81.75,81.77,906,2367,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77174,1517068973179568044,AWK,81.74,81.77,67204,2367,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77177,1517068973187296810,AWK,81.74,81.8,67204,6163,0.060000000000002274,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77181,1517068973197611025,AWK,81.74,81.8,67204,3632,0.060000000000002274,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77185,1517068973261954869,AWK,81.74,81.8,67204,3599,0.060000000000002274,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77187,1517068973296577776,AWK,81.74,81.8,67204,3010,0.060000000000002274,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77188,1517068973308700508,AWK,81.76,81.8,2368,3010,0.03999999999999204,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77190,1517068973331867349,AWK,81.76,81.8,2368,1944,0.03999999999999204,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77195,1517068973371707391,AWK,81.74,81.8,67204,1944,0.060000000000002274,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77196,1517068973382213600,AWK,81.74,81.75,67204,1715,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77203,1517068973390524336,AWK,81.74,81.75,60619,1715,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77205,1517068973511893961,AWK,81.74,81.75,60619,1419,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77209,1517068973523840838,AWK,81.74,81.78,60619,7835,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77210,1517068973545624124,AWK,81.75,81.78,9193,7835,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77211,1517068973561630378,AWK,81.75,81.76,9193,4782,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77213,1517068973571565375,AWK,81.75,81.76,5442,4782,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77215,1517068973596838511,AWK,81.75,81.76,3987,4782,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77219,1517068973616768900,AWK,81.74,81.76,61695,4782,0.020000000000010232,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77220,1517068973634412270,AWK,81.74,81.75,61695,1896,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77222,1517068973680693764,AWK,81.74,81.75,68345,1896,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77226,1517068973731946605,AWK,81.74,81.75,67564,1896,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77231,1517068973803771465,AWK,81.74,81.75,62024,1896,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77234,1517068973916440263,AWK,81.74,81.75,63008,1896,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77236,1517068973974529487,AWK,81.74,81.75,62928,1896,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77239,1517068974027383023,AWK,81.74,81.76,62928,2777,0.020000000000010232,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77245,1517068974074036290,AWK,81.74,81.76,60456,2777,0.020000000000010232,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77246,1517068974094199332,AWK,81.74,81.76,60456,8150,0.020000000000010232,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77251,1517068974138801234,AWK,81.74,81.76,60456,3578,0.020000000000010232,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77254,1517068974190368687,AWK,81.74,81.76,59748,3578,0.020000000000010232,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77256,1517068974263901067,AWK,81.74,81.76,59554,3578,0.020000000000010232,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77259,1517068974336451318,AWK,81.75,81.76,2203,3578,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77264,1517068974348034894,AWK,81.75,81.76,2203,699,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77270,1517068974401212692,AWK,81.75,81.76,2203,927,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77275,1517068974467273131,AWK,81.75,81.78,2203,16140,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77277,1517068974528075645,AWK,81.76,81.78,6387,16140,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77284,1517068974569508278,AWK,81.76,81.78,3765,16140,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77287,1517068974628933262,AWK,81.76,81.78,3212,16140,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77292,1517068974641316870,AWK,81.74,81.78,61056,16140,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77295,1517068974654814056,AWK,81.74,81.78,61056,10753,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77297,1517068974679012468,AWK,81.74,81.78,61056,9610,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77302,1517068974722294642,AWK,81.74,81.78,61056,8511,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77307,1517068974789425438,AWK,81.74,81.78,61056,3888,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77314,1517068974823467851,AWK,81.74,81.79,61056,11636,0.05000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77315,1517068974869867940,AWK,81.76,81.79,1606,11636,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77321,1517068974879185712,AWK,81.76,81.79,1606,8005,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77322,1517068974909510281,AWK,81.76,81.79,1606,13630,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77325,1517068974950379199,AWK,81.76,81.79,1606,13630,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77327,1517068975041487605,AWK,81.76,81.79,261,13630,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77335,1517068975072012507,AWK,81.74,81.79,66837,13630,0.05000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77339,1517068975096642096,AWK,81.78,81.79,640,13630,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77341,1517068975114960353,AWK,81.78,81.79,605,13630,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77344,1517068975183078775,AWK,81.74,81.79,66837,13630,0.05000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77349,1517068975260996689,AWK,81.74,81.79,66837,13520,0.05000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77357,1517068975348732978,AWK,81.75,81.79,7355,13520,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77358,1517068975355496579,AWK,81.75,81.79,7355,15210,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77360,1517068975394124297,AWK,81.75,81.79,7271,15210,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77361,1517068975446382643,AWK,81.75,81.77,7271,9300,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77363,1517068975454905250,AWK,81.75,81.77,7271,7691,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77365,1517068975518241511,AWK,81.75,81.77,6048,7691,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77367,1517068975526069995,AWK,81.75,81.77,6048,3362,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77373,1517068975549179201,AWK,81.75,81.79,6048,15210,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77376,1517068975657124300,AWK,81.75,81.79,5758,15210,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77378,1517068975666762064,AWK,81.75,81.79,5693,15210,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77385,1517068975737275568,AWK,81.76,81.79,629,15210,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77387,1517068975757576915,AWK,81.76,81.79,629,15180,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77392,1517068975778007828,AWK,81.75,81.79,4515,15180,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77395,1517068975792299926,AWK,81.75,81.79,4515,7799,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77398,1517068975825010345,AWK,81.75,81.79,4515,7559,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77400,1517068975835650545,AWK,81.75,81.79,4515,6364,0.04000000000000625,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77402,1517068975911147123,AWK,81.76,81.79,5689,6364,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77404,1517068975953122167,AWK,81.76,81.79,5689,4573,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77410,1517068976046826545,AWK,81.76,81.79,5689,9137,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77416,1517068976118747113,AWK,81.76,81.79,5689,6840,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77417,1517068976208423178,AWK,81.76,81.79,8322,6840,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77420,1517068976215528065,AWK,81.76,81.79,8322,4043,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77424,1517068976232780669,AWK,81.76,81.79,8322,1622,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77427,1517068976271244526,AWK,81.76,81.79,8322,849,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
77432,1517068976291992817,AWK,81.76,81.8,8322,9420,0.03999999999999204,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
